islem_tarihi,aciklama,tutar,bakiye,hesap_no,banka_adi
09.08.2025,turkiye_vakyflar_bankasy_t.a.o./tr110001500158007305807720-kerym_coþkun/nerdek.com_domayn_1_yillik_ucretyfast_islemi,-1320.0,674002.11,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_6370,6_komisyon_:_0,bloke_no_:_1504481560,_bt:_09/07/2025,_ct:08/08/2025",6370.6,675322.11,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_472_komisyon_:_0,bloke_no_:_1504481559,_bt:_09/07/2025,_ct:08/08/2025",472.0,668951.51,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_1177,73_komisyon_:_0,bloke_no_:_1504481550,_bt:_09/07/2025,_ct:08/08/2025",1177.73,668479.51,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_1636,5_komisyon_:_0,bloke_no_:_1504481548,_bt:_09/07/2025,_ct:08/08/2025",1636.5,667301.78,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_72_komisyon_:_0,bloke_no_:_1504481547,_bt:_09/07/2025,_ct:08/08/2025",72.0,665665.28,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_3543,4_komisyon_:_0,bloke_no_:_1504481558,_bt:_09/07/2025,_ct:08/08/2025",3543.4,665593.28,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_8049,57_komisyon_:_0,bloke_no_:_1504481556,_bt:_09/07/2025,_ct:08/08/2025",8049.57,662049.88,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_1619_komisyon_:_0,bloke_no_:_1504481555,_bt:_09/07/2025,_ct:08/08/2025",1619.0,654000.31,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_472,5_komisyon_:_0,bloke_no_:_1504481554,_bt:_09/07/2025,_ct:08/08/2025",472.5,652381.31,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_3908,5_komisyon_:_0,bloke_no_:_1504481553,_bt:_09/07/2025,_ct:08/08/2025",3908.5,651908.81,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_1756,5_komisyon_:_0,bloke_no_:_1504481552,_bt:_09/07/2025,_ct:08/08/2025",1756.5,648000.31,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_160,5_komisyon_:_0,bloke_no_:_1504481551,_bt:_09/07/2025,_ct:08/08/2025",160.5,646243.81,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_1510_komisyon_:_0,bloke_no_:_1504481546,_bt:_09/07/2025,_ct:08/08/2025",1510.0,646083.31,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_4919,35_komisyon_:_0,bloke_no_:_1504481545,_bt:_09/07/2025,_ct:08/08/2025",4919.35,644573.31,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_2001_komisyon_:_0,bloke_no_:_1504481544,_bt:_09/07/2025,_ct:08/08/2025",2001.0,639653.96,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_13962,55_komisyon_:_0,bloke_no_:_1504481543,_bt:_09/07/2025,_ct:08/08/2025",13962.55,637652.96,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_55000_komisyon_:_0,bloke_no_:_1504481541,_bt:_09/07/2025,_ct:08/08/2025",55000.0,623690.41,102.19,zi
09.08.2025,"ysyeri_no:000000000771359,tutar_:_2813,8_komisyon_:_0,bloke_no_:_1504481540,_bt:_09/07/2025,_ct:08/08/2025",2813.8,568690.41,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_10_komisyon_:_0,bloke_no_:_1502277271,_bt:_08/07/2025,_ct:07/08/2025",10.0,565876.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_336_komisyon_:_0,bloke_no_:_1502277269,_bt:_08/07/2025,_ct:07/08/2025",336.0,565866.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_1500_komisyon_:_0,bloke_no_:_1502277267,_bt:_08/07/2025,_ct:07/08/2025",1500.0,565530.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_608_komisyon_:_0,bloke_no_:_1502277265,_bt:_08/07/2025,_ct:07/08/2025",608.0,564030.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_425_komisyon_:_0,bloke_no_:_1502277251,_bt:_08/07/2025,_ct:07/08/2025",425.0,563422.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_2593_komisyon_:_0,bloke_no_:_1502277250,_bt:_08/07/2025,_ct:07/08/2025",2593.0,562997.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_334,8_komisyon_:_0,bloke_no_:_1502277263,_bt:_08/07/2025,_ct:07/08/2025",334.8,560404.61,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_4936,32_komisyon_:_0,bloke_no_:_1502277261,_bt:_08/07/2025,_ct:07/08/2025",4936.32,560069.81,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_4191,4_komisyon_:_0,bloke_no_:_1502277259,_bt:_08/07/2025,_ct:07/08/2025",4191.4,555133.49,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_3446_komisyon_:_0,bloke_no_:_1502277258,_bt:_08/07/2025,_ct:07/08/2025",3446.0,550942.09,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_930_komisyon_:_0,bloke_no_:_1502277256,_bt:_08/07/2025,_ct:07/08/2025",930.0,547496.09,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_4046,6_komisyon_:_0,bloke_no_:_1502277254,_bt:_08/07/2025,_ct:07/08/2025",4046.6,546566.09,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_7060,55_komisyon_:_0,bloke_no_:_1502277248,_bt:_08/07/2025,_ct:07/08/2025",7060.55,542519.49,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_2108,8_komisyon_:_0,bloke_no_:_1502277246,_bt:_08/07/2025,_ct:07/08/2025",2108.8,535458.94,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_6539,92_komisyon_:_0,bloke_no_:_1502277244,_bt:_08/07/2025,_ct:07/08/2025",6539.92,533350.14,102.19,zi
08.08.2025,"ysyeri_no:000000000771359,tutar_:_780,8_komisyon_:_0,bloke_no_:_1502277242,_bt:_08/07/2025,_ct:07/08/2025",780.8,526810.22,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_56_komisyon_:_0,bloke_no_:_1500237227,_bt:_07/07/2025,_ct:06/08/2025",56.0,526029.42,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_20_komisyon_:_0,bloke_no_:_1500237225,_bt:_07/07/2025,_ct:06/08/2025",20.0,525973.42,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_1301_komisyon_:_0,bloke_no_:_1500237214,_bt:_07/07/2025,_ct:06/08/2025",1301.0,525953.42,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_764,4_komisyon_:_0,bloke_no_:_1500237212,_bt:_07/07/2025,_ct:06/08/2025",764.4,524652.42,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_1144,4_komisyon_:_0,bloke_no_:_1500237210,_bt:_07/07/2025,_ct:06/08/2025",1144.4,523888.02,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_990_komisyon_:_0,bloke_no_:_1500237223,_bt:_07/07/2025,_ct:06/08/2025",990.0,522743.62,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_3306,91_komisyon_:_0,bloke_no_:_1500237222,_bt:_07/07/2025,_ct:06/08/2025",3306.91,521753.62,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_12197_komisyon_:_0,bloke_no_:_1500237220,_bt:_07/07/2025,_ct:06/08/2025",12197.0,518446.71,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_1560_komisyon_:_0,bloke_no_:_1500237218,_bt:_07/07/2025,_ct:06/08/2025",1560.0,506249.71,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_779,8_komisyon_:_0,bloke_no_:_1500237216,_bt:_07/07/2025,_ct:06/08/2025",779.8,504689.71,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_135_komisyon_:_0,bloke_no_:_1500237208,_bt:_07/07/2025,_ct:06/08/2025",135.0,503909.91,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_7013,75_komisyon_:_0,bloke_no_:_1500237206,_bt:_07/07/2025,_ct:06/08/2025",7013.75,503774.91,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_14389,2_komisyon_:_0,bloke_no_:_1500237204,_bt:_07/07/2025,_ct:06/08/2025",14389.2,496761.16,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_4465_komisyon_:_0,bloke_no_:_1500237203,_bt:_07/07/2025,_ct:06/08/2025",4465.0,482371.96,102.19,zi
07.08.2025,"ysyeri_no:000000000771359,tutar_:_798_komisyon_:_0,bloke_no_:_1500237199,_bt:_07/07/2025,_ct:06/08/2025",798.0,477906.96,102.19,zi
05.08.2025,mesaj_ucrety_tutari,-0.32,477108.96,102.19,zi
05.08.2025,bsmv_tutari,-0.59,477109.28,102.19,zi
05.08.2025,komysyon_tutari,-11.89,477109.87,102.19,zi
05.08.2025,qnb_bank_a.þ./tr190011100000000136934387-hemen_marka_tescylle_daniþmanlik_ltd._þty./alanya_ozkan_marka_yenylemefast_isle,-10000.0,477121.76,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_1155_komisyon_:_0,bloke_no_:_1496534042,_bt:_05/07/2025,_ct:04/08/2025",1155.0,487121.76,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_250,4_komisyon_:_0,bloke_no_:_1496534040,_bt:_05/07/2025,_ct:04/08/2025",250.4,485966.76,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_252_komisyon_:_0,bloke_no_:_1496534034,_bt:_05/07/2025,_ct:04/08/2025",252.0,485716.36,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_317_komisyon_:_0,bloke_no_:_1496534032,_bt:_05/07/2025,_ct:04/08/2025",317.0,485464.36,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_144_komisyon_:_0,bloke_no_:_1496534039,_bt:_05/07/2025,_ct:04/08/2025",144.0,485147.36,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_1612_komisyon_:_0,bloke_no_:_1496534038,_bt:_05/07/2025,_ct:04/08/2025",1612.0,485003.36,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_7937,05_komisyon_:_0,bloke_no_:_1496534037,_bt:_05/07/2025,_ct:04/08/2025",7937.05,483391.36,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_472_komisyon_:_0,bloke_no_:_1496534036,_bt:_05/07/2025,_ct:04/08/2025",472.0,475454.31,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_832_komisyon_:_0,bloke_no_:_1496534035,_bt:_05/07/2025,_ct:04/08/2025",832.0,474982.31,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_891_komisyon_:_0,bloke_no_:_1496534031,_bt:_05/07/2025,_ct:04/08/2025",891.0,474150.31,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_5233,7_komisyon_:_0,bloke_no_:_1496534030,_bt:_05/07/2025,_ct:04/08/2025",5233.7,473259.31,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_2637,6_komisyon_:_0,bloke_no_:_1496534029,_bt:_05/07/2025,_ct:04/08/2025",2637.6,468025.61,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_7241,82_komisyon_:_0,bloke_no_:_1496534028,_bt:_05/07/2025,_ct:04/08/2025",7241.82,465388.01,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_6487,2_komisyon_:_0,bloke_no_:_1496534027,_bt:_05/07/2025,_ct:04/08/2025",6487.2,458146.19,102.19,zi
05.08.2025,"ysyeri_no:000000000771359,tutar_:_1344,5_komisyon_:_0,bloke_no_:_1496534026,_bt:_05/07/2025,_ct:04/08/2025",1344.5,451658.99,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_519_komisyon_:_0,bloke_no_:_1494441186,_bt:_04/07/2025,_ct:03/08/2025",519.0,450314.49,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_257,2_komisyon_:_0,bloke_no_:_1494441185,_bt:_04/07/2025,_ct:03/08/2025",257.2,449795.49,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_392_komisyon_:_0,bloke_no_:_1494441181,_bt:_04/07/2025,_ct:03/08/2025",392.0,449538.29,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_676,2_komisyon_:_0,bloke_no_:_1494441179,_bt:_04/07/2025,_ct:03/08/2025",676.2,449146.29,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_1289,1_komisyon_:_0,bloke_no_:_1494441184,_bt:_04/07/2025,_ct:03/08/2025",1289.1,448470.09,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_1709,9_komisyon_:_0,bloke_no_:_1494441183,_bt:_04/07/2025,_ct:03/08/2025",1709.9,447180.99,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_4138,2_komisyon_:_0,bloke_no_:_1494441182,_bt:_04/07/2025,_ct:03/08/2025",4138.2,445471.09,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_6091_komisyon_:_0,bloke_no_:_1494441178,_bt:_04/07/2025,_ct:03/08/2025",6091.0,441332.89,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_230_komisyon_:_0,bloke_no_:_1494441177,_bt:_04/07/2025,_ct:03/08/2025",230.0,435241.89,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_8231,3_komisyon_:_0,bloke_no_:_1494441176,_bt:_04/07/2025,_ct:03/08/2025",8231.3,435011.89,102.19,zi
04.08.2025,"ysyeri_no:000000000771359,tutar_:_2108,4_komisyon_:_0,bloke_no_:_1494441175,_bt:_04/07/2025,_ct:03/08/2025",2108.4,426780.59,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_287_komisyon_:_0,bloke_no_:_1492317184,_bt:_03/07/2025,_ct:02/08/2025",287.0,424672.19,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_627,6_komisyon_:_0,bloke_no_:_1492317182,_bt:_03/07/2025,_ct:02/08/2025",627.6,424385.19,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1003_komisyon_:_0,bloke_no_:_1492317181,_bt:_03/07/2025,_ct:02/08/2025",1003.0,423757.59,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1513,5_komisyon_:_0,bloke_no_:_1492317168,_bt:_03/07/2025,_ct:02/08/2025",1513.5,422754.59,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_124_komisyon_:_0,bloke_no_:_1492317166,_bt:_03/07/2025,_ct:02/08/2025",124.0,421241.09,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_695_komisyon_:_0,bloke_no_:_1492317179,_bt:_03/07/2025,_ct:02/08/2025",695.0,421117.09,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_738_komisyon_:_0,bloke_no_:_1492317177,_bt:_03/07/2025,_ct:02/08/2025",738.0,420422.09,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_824,78_komisyon_:_0,bloke_no_:_1492317175,_bt:_03/07/2025,_ct:02/08/2025",824.78,419684.09,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_6723,4_komisyon_:_0,bloke_no_:_1492317173,_bt:_03/07/2025,_ct:02/08/2025",6723.4,418859.31,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_145,6_komisyon_:_0,bloke_no_:_1492317172,_bt:_03/07/2025,_ct:02/08/2025",145.6,412135.91,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1691_komisyon_:_0,bloke_no_:_1492317170,_bt:_03/07/2025,_ct:02/08/2025",1691.0,411990.31,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1476_komisyon_:_0,bloke_no_:_1492317165,_bt:_03/07/2025,_ct:02/08/2025",1476.0,410299.31,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_5783,9_komisyon_:_0,bloke_no_:_1492317164,_bt:_03/07/2025,_ct:02/08/2025",5783.9,408823.31,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1631,2_komisyon_:_0,bloke_no_:_1492317163,_bt:_03/07/2025,_ct:02/08/2025",1631.2,403039.41,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_792_komisyon_:_0,bloke_no_:_1492317161,_bt:_03/07/2025,_ct:02/08/2025",792.0,401408.21,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_7265_komisyon_:_0,bloke_no_:_1492317160,_bt:_03/07/2025,_ct:02/08/2025",7265.0,400616.21,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_4050,2_komisyon_:_0,bloke_no_:_1492317158,_bt:_03/07/2025,_ct:02/08/2025",4050.2,393351.21,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_1425_komisyon_:_0,bloke_no_:_1492317156,_bt:_03/07/2025,_ct:02/08/2025",1425.0,389301.01,102.19,zi
03.08.2025,"ysyeri_no:000000000771359,tutar_:_350,8_komisyon_:_0,bloke_no_:_1492317153,_bt:_03/07/2025,_ct:02/08/2025",350.8,387876.01,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_70_komisyon_:_0,bloke_no_:_1490221987,_bt:_02/07/2025,_ct:01/08/2025",70.0,387525.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_424_komisyon_:_0,bloke_no_:_1490221985,_bt:_02/07/2025,_ct:01/08/2025",424.0,387455.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_1745_komisyon_:_0,bloke_no_:_1490221983,_bt:_02/07/2025,_ct:01/08/2025",1745.0,387031.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_518_komisyon_:_0,bloke_no_:_1490221974,_bt:_02/07/2025,_ct:01/08/2025",518.0,385286.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_500_komisyon_:_0,bloke_no_:_1490221972,_bt:_02/07/2025,_ct:01/08/2025",500.0,384768.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_1984_komisyon_:_0,bloke_no_:_1490221980,_bt:_02/07/2025,_ct:01/08/2025",1984.0,384268.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_9219_komisyon_:_0,bloke_no_:_1490221978,_bt:_02/07/2025,_ct:01/08/2025",9219.0,382284.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_4748,9_komisyon_:_0,bloke_no_:_1490221976,_bt:_02/07/2025,_ct:01/08/2025",4748.9,373065.21,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_8407,4_komisyon_:_0,bloke_no_:_1490221970,_bt:_02/07/2025,_ct:01/08/2025",8407.4,368316.31,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_746_komisyon_:_0,bloke_no_:_1490221968,_bt:_02/07/2025,_ct:01/08/2025",746.0,359908.91,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_19654,97_komisyon_:_0,bloke_no_:_1490221966,_bt:_02/07/2025,_ct:01/08/2025",19654.97,359162.91,102.19,zi
02.08.2025,"ysyeri_no:000000000771359,tutar_:_225_komisyon_:_0,bloke_no_:_1490221961,_bt:_02/07/2025,_ct:01/08/2025",225.0,339507.94,102.19,zi
01.08.2025,mesaj_ucrety_tutari,-2.08,339282.94,102.19,zi
01.08.2025,bsmv_tutari,-0.51,339285.02,102.19,zi
01.08.2025,komysyon_tutari,-10.21,339285.53,102.19,zi
01.08.2025,turkiye_garanti_bankasy_a.þ./tr150006200000700006290381-mustafa_sahiner/gib2025000000040_nl'u_faturaya_ystynaden_alanya,-79239.6,339295.74,102.19,zi
01.08.2025,"yþyery_no:000000000771359,_donemy:202508_pos_yazilim/donanim/bakim_ucrety_-_fyzyky_pos_kyrasi",-649.0,418535.34,102.19,zi
01.08.2025,"yþyery_no:000000000771359,_donemy:202508_pos_yazilim/donanim/bakim_ucrety_-_fyzyky_pos_-_okc_hyzmet_bedely",-649.0,419184.34,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_943,6_komisyon_:_0,bloke_no_:_1488123906,_bt:_01/07/2025,_ct:31/07/2025",943.6,419833.34,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_300_komisyon_:_0,bloke_no_:_1488123904,_bt:_01/07/2025,_ct:31/07/2025",300.0,418889.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_240_komisyon_:_0,bloke_no_:_1488123902,_bt:_01/07/2025,_ct:31/07/2025",240.0,418589.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_758_komisyon_:_0,bloke_no_:_1488123894,_bt:_01/07/2025,_ct:31/07/2025",758.0,418349.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_352_komisyon_:_0,bloke_no_:_1488123892,_bt:_01/07/2025,_ct:31/07/2025",352.0,417591.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_1184_komisyon_:_0,bloke_no_:_1488123901,_bt:_01/07/2025,_ct:31/07/2025",1184.0,417239.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_1754_komisyon_:_0,bloke_no_:_1488123899,_bt:_01/07/2025,_ct:31/07/2025",1754.0,416055.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_5046,91_komisyon_:_0,bloke_no_:_1488123897,_bt:_01/07/2025,_ct:31/07/2025",5046.91,414301.74,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_3936,7_komisyon_:_0,bloke_no_:_1488123895,_bt:_01/07/2025,_ct:31/07/2025",3936.7,409254.83,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_7334,15_komisyon_:_0,bloke_no_:_1488123889,_bt:_01/07/2025,_ct:31/07/2025",7334.15,405318.13,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_560,8_komisyon_:_0,bloke_no_:_1488123886,_bt:_01/07/2025,_ct:31/07/2025",560.8,397983.98,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_9967,03_komisyon_:_0,bloke_no_:_1488123884,_bt:_01/07/2025,_ct:31/07/2025",9967.03,397423.18,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_30716,31_komisyon_:_0,bloke_no_:_1488123883,_bt:_01/07/2025,_ct:31/07/2025",30716.31,387456.15,102.19,zi
01.08.2025,"ysyeri_no:000000000771359,tutar_:_3838,2_komisyon_:_0,bloke_no_:_1488123879,_bt:_01/07/2025,_ct:31/07/2025",3838.2,356739.84,102.19,zi
